scenario_id,scenario_name,month,primary_contacts_per_1000,effective_access_index,unmet_need_index,ed_events_per_100k,admissions_per_100k,ambulance_conveyances_per_100k,hospital_pressure_index,public_cost_index,capacity_stock_index,demand_burden,copayment_burden,scope_capacity,marginal_payment_signal,administrative_readiness,place_accountability,governance_resilience,urgent_ambulance_deflection,kpi_data_salience,supply_generation,equity_legitimacy,hospital_deflection,gaming_risk,fiscal_risk,hospital_pressure,implementation_feasibility,hybrid_viability,access_index
F0,Current reform pathway,11,13.599893042646235,0.21755427559999976,83.61789453110302,77.52845862730838,25.01591809167148,51.2891855116803,1.0,3.0704560245340002,54.713633199999926,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,12,13.892859384706318,0.21724037119999973,84.34063703127873,79.01353044160176,25.544188092908698,52.027570913614944,1.0,3.130822655220053,54.60899839999992,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,13,14.184922366424395,0.21692646679999972,85.4026151141141,80.5831230455644,26.085876614713804,52.89075565864076,1.0,3.1940928284557106,54.50436359999991,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,14,14.392565982289032,0.2166125623999997,86.5454698740879,81.82319243574469,26.496874892312725,53.657087645735245,1.0,3.2435328710462747,54.399728799999906,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,15,14.455103953191651,0.21629865799999967,87.48329979979786,82.4065271330955,26.66786024765024,54.12870626354884,1.0,3.266064801205474,54.2950939999999,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,16,14.350851967745513,0.21598475359999966,87.98108661149155,82.18087737951286,26.553660953985357,54.18522807355825,1.0,3.2557860541365446,54.19045919999989,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,17,14.102816948673143,0.21567084919999963,87.91896518161083,81.21007347665326,26.185411265153473,53.81648058687172,1.0,3.215562063659999,54.085824399999886,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,18,13.772411339105458,0.21535694479999962,87.32528343981281,79.75715724323344,25.66224628393574,53.12557457297209,1.0,3.156266427893055,53.98118959999988,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,19,13.442909089879782,0.2150430403999996,86.3696912981646,78.21407077311545,25.124765875939808,52.30152751353398,1.0,3.093873119365981,53.87655479999987,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,20,13.197100042485197,0.21472913599999957,85.31816484293961,76.99675589581972,24.71738010480644,51.56879374850371,1.0,3.045180367056152,53.77191999999987,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,21,13.095138887071302,0.21441523159999956,84.46204971393723,76.43378049890326,24.54962699200588,51.127236696962086,1.0,3.023312280447056,53.66728519999986,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,22,13.158515359961475,0.21410132719999952,84.04016299198551,76.67834081449317,24.66682852649504,51.09863731556731,1.0,3.0342037712516037,53.56265039999985,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,23,13.364417113496549,0.21378742279999952,84.17485619560838,77.66722602703229,25.037948804051645,51.4940827966652,1.0,3.075010869339148,53.45801559999985,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,24,13.651963293504599,0.2134735183999995,84.8392076955199,79.13774968156832,25.563909139445787,52.210987083858655,1.0,3.134872669999384,53.35338079999984,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,25,13.938606113170637,0.21315961399999947,85.86417622465413,80.69812132857946,26.104133742125274,53.06055660623066,1.0,3.197821070240634,53.248745999999834,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,26,14.142281895027923,0.21284570959999946,86.98383833608722,81.93241225367711,26.514214630607675,53.81835638900941,1.0,3.247058950387532,53.14411119999983,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,27,14.203367537885855,0.21253180519999945,87.90661973929193,82.51199760081079,26.68460473910472,54.284438896169675,1.0,3.2694607255169563,53.03947639999982,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,28,14.100567880484405,0.21221790079999941,88.3934510771796,82.28361828304146,26.56997209982956,54.33693036265343,1.0,3.2590895005350093,52.934841599999814,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,29,13.856500695419387,0.2119039963999994,88.32190607713474,81.31046649089049,26.201349660093776,53.964716095280636,1.0,3.2187884290863824,52.83020679999981,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,30,13.531515247903739,0.21159009199999937,87.7191199811466,79.85528190106906,25.677824554613725,53.27046073514415,1.0,3.1594197625731213,52.7255719999998,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,31,13.2074331607301,0.21127618759999936,86.75464055217063,78.3099811569145,25.139992608471744,52.44314418489474,1.0,3.0969552817154034,52.620937199999794,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,32,12.965591947342867,0.21096228319999935,85.69509689358671,77.09066878762951,24.732289715510163,51.70746101902397,1.0,3.0481974890282064,52.51630239999979,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,33,12.865083119973658,0.21064837879999931,84.8328075877978,76.52615509012128,24.564292382107652,51.26363258662941,1.0,3.0262778595305817,52.41166759999978,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,34,12.927007264819144,0.2103344743999993,84.40744490413368,76.76984936734786,24.681356424346248,51.233754454536026,1.0,3.0371382736637007,52.307032799999774,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,35,13.128941184346871,0.2100205699999993,84.54174830176818,77.75863745944432,25.052461283061376,51.62905653224769,1.0,3.0779384356059025,52.20239799999977,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,36,13.41106720230288,0.20970666559999926,85.2085310600861,79.22976686376282,25.578517787290984,52.34685524050872,1.0,3.1378161353726086,52.09776319999976,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,37,13.69228985991688,0.20939276119999925,86.23784917141518,80.79122221230949,26.118914438426255,53.1980249045769,1.0,3.200796858429404,51.993128399999755,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,38,13.891997807766815,0.2090788567999992,87.3624428467168,82.02674184009572,26.529190395747495,53.957638930797856,1.0,3.250073361283406,51.88849359999975,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,39,13.951631122580057,0.2087649523999992,88.28930019185457,82.6073427110967,26.699741728813713,54.42522091178022,1.0,3.272508715285578,51.78385879999974,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,40,13.8502837932233,0.2084510479999992,88.77818069175427,82.37947394351806,26.585190144486823,54.47846623218163,1.0,3.2621563514443284,51.679223999999735,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,41,13.610184442165629,0.20813714359999916,88.70605527390155,81.40617753985238,26.216544746226965,54.106038438384005,1.0,3.221853909580147,51.57458919999973,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,42,13.290619156702018,0.20782323919999915,88.10017816732557,79.95022282251745,25.69289737530287,53.4106459449084,1.0,3.162463695499007,51.46995439999972,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,43,12.971957231580417,0.2075093347999991,87.13090052467136,78.40372659997026,25.154875635011276,52.581564208618204,1.0,3.099963050871985,51.365319599999715,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,44,12.734083852200534,0.2071954303999991,86.0661202328102,77.18310951973385,24.74696560613905,51.84395456915085,1.0,3.051164023629127,51.26068479999971,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,45,12.635027352876017,0.2068815259999991,85.19954753789033,76.6175286127396,24.57879884255854,51.398550346429246,1.0,3.0292090392017377,51.1560499999997,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,46,12.695499169676811,0.20656762159999906,84.7719946281196,76.86067719355474,24.695776250034854,51.367866465194865,1.0,3.040049384475386,51.051415199999695,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,47,12.893465255197192,0.20625371719999905,84.90678251997764,77.84958599773584,25.06690027300054,51.76334678057946,1.0,3.0808500955843776,50.94678039999969,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,48,13.17017111110116,0.20593981279999904,85.57659106084608,79.32146927795537,25.593076462568195,52.48225862582831,1.0,3.1407487844698028,50.84214559999968,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,49,13.445973606663122,0.205625908399999,86.610663030788,80.88410905379821,26.133661153381006,53.33517715841842,1.0,3.203765291550475,50.737510799999676,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,50,13.64171372050571,0.205312003999999,87.74046317792241,82.12092587779024,26.544143053571872,54.09670656232311,1.0,3.2530827707332426,50.63287599999967,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,51,13.69989470727426,0.20499809959999896,88.67158340240891,82.70258884825023,26.714863005548203,54.5658567884118,1.0,3.2755533040708937,50.52824119999966,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,52,13.59999970596219,0.20468419519999895,89.16264018176331,82.47526230226464,26.60039750432143,54.619902727204106,1.0,3.265220889685,50.423606399999656,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,53,13.36386818891187,0.20437029079999894,89.09002078596373,81.50184282363783,26.23173256668074,54.247293206823485,1.0,3.2249178174592315,50.31897159999965,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,54,13.049723065500299,0.2040563863999989,88.48111144790539,80.04513262364587,25.707965255330016,53.550785203901235,1.0,3.16550655904691,50.21433679999964,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,55,12.736481302430734,0.2037424819999989,87.50707556136467,78.49745088120841,25.169755301900647,52.71995298581709,1.0,3.1029700928515362,50.109701999999636,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,56,12.502575757058201,0.20342857759999886,86.43708581568464,77.27553586180224,24.76163921220583,51.980426871641036,1.0,3.0541300637496693,50.00506719999963,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,57,12.404971585778375,0.20311467319999885,85.56624821366549,76.70889235013347,24.59330374950719,51.53345365783612,1.0,3.0321398826262347,49.90043239999962,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,58,12.46399107453448,0.20280076879999884,85.1365176455697,76.95149836580902,24.710195019341942,51.50196865094647,1.0,3.042960266639344,49.79579759999962,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,59,12.657989326047508,0.2024868643999988,85.27179857774276,77.94053001133958,25.08133854460027,51.89763034797432,1.0,3.083761600082398,49.69116279999961,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F0,Current reform pathway,60,12.929275019899437,0.2021729599999988,85.94463871250389,79.4131686153602,25.60763464937458,52.61765746811078,1.0,3.1436813278402864,49.5865279999996,0.7169999999999999,0.40256408,0.3867999999999999,0.024500000000000022,0.369,0.433,0.5552,0.40399999999999997,0.563,0.15433199999999997,0.2969123104,0.21569429081600003,0.340376,0.27851518765312,0.78069578390784,0.26809999999999995,0.5223935953583104,0.23561850239999999
F1,Capitation reweighting only,1,13.275585108484199,0.20348495959999996,78.05573011967418,79.24360565743685,25.873214834174675,50.18795421934622,1.0,3.1417929289073556,55.24386119999999,0.7169999999999999,0.40256408,0.3867999999999999,0.0025000000000000022,0.325,0.433,0.5272,0.348,0.4782,0.14113199999999992,0.2969123104,0.18280189081600004,0.3545360000000001,0.27470141965312,0.79909980790784,0.22159999999999996,0.5036755127983104,0.21995850239999998
F1,Capitation reweighting only,2,13.465740440774475,0.20312749519999992,83.27531401796779,81.53222581282805,26.450681031258476,52.45404962876236,1.0,3.2268839828315734,55.12470639999999,0.7169999999999999,0.40256408,0.3867999999999999,0.0025000000000000022,0.325,0.433,0.5272,0.348,0.4782,0.14113199999999992,0.2969123104,0.18280189081600004,0.3545360000000001,0.27470141965312,0.79909980790784,0.22159999999999996,0.5036755127983104,0.21995850239999998
